311.63,1,6536 ,16.8023242388
264.64,3170,3451 ,13.1555202811
493.25,3084,3864 ,11.1136008511
607.31,374,2853 ,17.5237311662
562.6,1,5244 ,21.5404325705
343.71,144,936 ,14.3071200768
823.87,1,5748 ,21.336454441
775.2,5,3509 ,13.4133794258
866.73,1,6992 ,21.461749183
641.86,4215,6053 ,15.7058883397
