439.4,3996,5943 ,260.77470637
527.28,45,5762 ,310.722835202
742.51,6839,8730 ,348.786779138
785.22,5135,9969 ,264.894038279
711.15,6559,8960 ,166.114314988
925.67,4020,8689 ,161.59728987
545.26,797,2359 ,159.017415542
711.9,5,1701 ,170.453874857
721.3,8293,9990 ,181.206986059
1228.66,571,8383 ,178.061788696
