341.81,1,426 ,4.03380648847
215.63,346,605 ,3.74857920894
760.13,448,2422 ,8.94938006898
347.54,1,1541 ,7.96712060709
327.94,1,1669 ,6.8428889461
288.89,68,973 ,6.53841844681
295.29,1,2430 ,9.89571885399
544.29,18,2758 ,10.5615342576
196.97,12,259 ,5.10928865941
651.78,18,2783 ,9.38085581868
