364.16,3,947 ,210.722236524
425.95,5576,7014 ,315.21035405
825.46,1001,5673 ,194.887632425
733.19,1790,3174 ,182.742594995
905.81,101,5440 ,221.104167397
487.84,974,1683 ,188.669934308
659.44,5347,7807 ,141.975620123
894.05,361,7965 ,153.891449425
350.4,4425,6776 ,158.737747414
1049.96,172,4949 ,146.4588627
