311.63,4895,6536 ,142.483213498
264.64,3170,3451 ,163.19447711
493.25,3084,3864 ,166.448719385
607.31,374,2853 ,170.632195361
562.6,5,5244 ,169.61871912
343.71,144,936 ,137.634777373
823.87,377,5748 ,145.55913527
775.2,5,3509 ,149.614323113
866.73,549,6992 ,129.688610494
641.86,4215,6053 ,117.174530872
