328.59,1,1503 ,2.58586110843
360.87,1,1305 ,2.43319823168
256.65,579,1513 ,1.93544028059
149.26,1654,1805 ,0.95831234397
155.43,3,300 ,1.00150268165
306.05,1,1910 ,1.76652757382
259.39,1,1370 ,1.5411680891
115.03,962,1009 ,0.913839124972
496.09,1,1952 ,2.25273959305
470.87,416,1828 ,1.54801012279
