829.77,169,4992 ,27.3574440899
331.44,1,4987 ,27.4690547645
1294.67,79,3413 ,20.8220190328
582.18,277,3061 ,22.0719730629
534.8,1,3566 ,22.5509154213
549.82,3340,4965 ,17.5074813362
254.5,4163,4821 ,15.1097761543
611.11,1,4755 ,29.6165980895
423.66,156,1216 ,17.5198825223
229.5,1,1761 ,20.9182351316
