163.22,662,946 ,15.322734453
191.12,166,406 ,15.7700324056
249.24,28,286 ,16.0411479906
271.88,378,991 ,15.7080264752
217.38,271,889 ,17.9222796288
136.41,50,229 ,15.8286173191
318.37,362,686 ,16.5329191622
306.25,542,925 ,13.0182519801
152.4,13,106 ,9.68703682639
356.81,11,920 ,10.3502864674
