700.11,1563,8412 ,256.229457863
402.34,3775,6016 ,309.647353031
613.12,2691,6013 ,343.270389474
436.39,920,2360 ,275.273831017
849.5,3290,6312 ,219.329514908
655.32,142,3632 ,152.046238464
738.71,6,8951 ,177.277948211
908.73,44,6285 ,223.356051736
958.74,365,7332 ,157.258585256
469.11,2572,4149 ,132.29114906
