341.81,115,426 ,72.3399669701
215.63,346,605 ,82.1326276916
760.13,448,2422 ,91.957360446
347.54,655,1541 ,110.455653786
327.94,809,1669 ,115.933129384
288.89,68,973 ,73.1776884702
295.29,1672,2430 ,76.6068302312
544.29,18,2758 ,71.5043836055
196.97,12,259 ,60.7487066418
651.78,18,2783 ,84.447373215
