297.71,1,2578 ,13.7725861947
387.38,161,1052 ,9.51513072988
549.03,1,3002 ,13.0272321493
465.77,1178,3645 ,12.2378325121
375.78,389,2117 ,11.7430679508
403.36,2766,3752 ,9.85552190605
725.74,5,2752 ,13.2581507864
257.88,1,3924 ,16.0338783298
588.19,1491,2444 ,10.0428225784
1096.07,259,3282 ,14.9643829384
