829.77,169,4992 ,106.27816459
331.44,4347,4987 ,111.848862897
1294.67,79,3413 ,118.051594066
582.18,277,3061 ,124.260312014
534.8,1265,3566 ,112.994475913
549.82,3340,4965 ,107.71285353
254.5,4163,4821 ,118.705008283
611.11,2628,4755 ,133.670674103
423.66,156,1216 ,111.726133917
229.5,1216,1761 ,93.9223069969
