297.71,1160,2578 ,68.3309628537
387.38,161,1052 ,72.6465756049
549.03,1048,3002 ,65.2721461664
465.77,1178,3645 ,64.1483421325
375.78,389,2117 ,93.4407988759
403.36,2766,3752 ,96.9114204661
725.74,5,2752 ,99.2206068371
257.88,3601,3924 ,103.845393986
588.19,1491,2444 ,99.8954024099
1096.07,259,3282 ,95.2500891603
