439.4,1,5943 ,34.6647360728
527.28,45,5762 ,51.8292604702
742.51,1,8730 ,52.5271479068
785.22,1,9969 ,35.5563385883
711.15,6559,8960 ,19.6045646628
925.67,4020,8689 ,40.1097120102
545.26,1,2359 ,23.4934055624
711.9,1,1701 ,22.2062479741
721.3,1,9990 ,56.4886854144
1228.66,1,8383 ,36.1986345011
