700.11,1563,8412 ,24.2421806246
402.34,3775,6016 ,16.8942640666
613.12,1,6013 ,22.0557232329
436.39,920,2360 ,14.5679726113
849.5,1,6312 ,23.4018933618
655.32,142,3632 ,16.1010157854
738.71,1,8951 ,23.2385398074
908.73,44,6285 ,23.4557743771
958.74,1,7332 ,24.40981045
469.11,1,4149 ,18.052705896
